category,label,value,selector,element_type,has_data,page_url,page_title,tab_name,page_type
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(13) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(13) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(14) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(14) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(14) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(15) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(15) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(15) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(16) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(16) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(16) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,4,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(17) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,4,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(17) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(17) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(18) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,71,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(18) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(18) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(19) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,8,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(19) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(19) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(20) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(20) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(20) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(21) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(21) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(21) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(22) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(22) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(22) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(23) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(23) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,0,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(23) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(24) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(24) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(24) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total contributions,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(25) > div > div > div > div > button:nth-of-type(2),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Total citations,9,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(25) > div > div > div > div > button:nth-of-type(3),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,H-index,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(25) > div > div > div > div > button:nth-of-type(4),button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,page 1,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Go to page 2,2,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(3) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Go to page 3,3,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(4) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Go to page 4,4,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(5) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Go to page 5,5,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(6) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
button_metric,Go to page 26,26,div#main > main > div:nth-of-type(2) > div:nth-of-type(5) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(8) > button,button,True,https://app.allsci.com/search?query=covid,AllSci,Researchers,search_results
search_result_count,Hypotheses,249.6K,div#main > main > div > div > div:nth-of-type(2) > div,tab_metric,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_result_count,Articles,3.9M,div#main > main > div > div > div:nth-of-type(2) > div:nth-of-type(2),tab_metric,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_result_count,Clinical Trials,124K,div#main > main > div > div > div:nth-of-type(2) > div:nth-of-type(3),tab_metric,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_result_count,Grants,314.9K,div#main > main > div > div > div:nth-of-type(2) > div:nth-of-type(4),tab_metric,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_result_count,Researchers,799,div#main > main > div > div > div:nth-of-type(2) > div:nth-of-type(5),tab_metric,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Publication Year - 2025,"7,152",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label,filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Publication Year - 2024,"17,784",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(2),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Publication Year - 2023,"29,121",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(3),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Publication Year - 2022,"32,850",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(4),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Publication Year - 2021,"38,511",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(5),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Researcher - Hermann Brenner,250,div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label,filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Researcher - D. Gareth Evans,210,div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(2),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Researcher - Peter A. Fasching,187,div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(3),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Researcher - Graham G. Giles,180,div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(4),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Researcher - Jan Lubiński,176,div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(5),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Source - Cancers,"12,445",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label,filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Source - Scientific Reports,"8,417",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(2),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Source - International Journal Of Molecular Sciences,"8,287",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(3),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Source - Frontiers In Oncology,"6,868",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(4),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
search_filter,Source - Oncotarget,"6,746",div#sidebar > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > div:nth-of-type(2) > label:nth-of-type(5),filter,True,https://app.allsci.com/search?query=cancer,AllSci,,search_results
button_metric,page 1,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Go to page 2,2,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(3) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Go to page 3,3,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(4) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Go to page 4,4,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(5) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Go to page 5,5,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(6) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Go to page 9986,9986,div#main > main > div:nth-of-type(2) > div:nth-of-type(2) > div > div:nth-of-type(71) > nav > ul > li:nth-of-type(8) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Hypotheses,search_results
button_metric,Total citations,3,div#main > main > div:nth-of-type(2) > div > div > div > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(3) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(4) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,1,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(5) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(6) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(7) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(8) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(9) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(10) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(11) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(12) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(13) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(14) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(15) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(16) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(17) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(18) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(19) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(20) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(21) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(22) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(23) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(24) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Total citations,0,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(25) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,page 1,1,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Go to page 2,2,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(3) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Go to page 3,3,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(4) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Go to page 4,4,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(5) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Go to page 5,5,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(6) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,Go to page 158095,158095,div#main > main > div:nth-of-type(2) > div > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(8) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Articles,search_results
button_metric,page 1,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Go to page 2,2,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(3) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Go to page 3,3,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(4) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Go to page 4,4,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(5) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Go to page 5,5,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(6) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Go to page 4964,4964,div#main > main > div:nth-of-type(2) > div:nth-of-type(3) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(8) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Clinical Trials,search_results
button_metric,Total funding,$2.8M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$1,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(2) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$32K,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(4) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$58K,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(5) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$5.1M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(9) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$5.0M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(10) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$4.9M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(11) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$2.5M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(12) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$2.0M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(13) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$3.4M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(15) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$2.5M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(16) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$3.4M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(17) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$3.0M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(19) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$2.0M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(20) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$4.8M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(22) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$2.5M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(23) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$3.4M,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(24) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,Total funding,$323K,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(25) > div > div:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
button_metric,page 1,1,div#main > main > div:nth-of-type(2) > div:nth-of-type(4) > div > div:nth-of-type(26) > nav > ul > li:nth-of-type(2) > button,button,True,https://app.allsci.com/search?query=cancer,AllSci,Grants,search_results
